Date,Cases,Deaths,Tests,Cases/Population,Diff Cases/Population,Deaths/Cases,Tests/Cases
2021-01-29,776171.0,19825.0,21334846.0,2.064833732375632,1.2803937217344963,2.554205194473898,27.48730112307726
2021-01-30,780147.0,19958.0,21471772.0,2.075411013567438,1.0577281191806343,2.5582358196596284,27.52272584525737
2021-01-31,783735.0,20041.0,21593178.0,2.0849561053471666,0.9545091779728399,2.5571143307367925,27.551631610174358
2021-02-01,788323.0,20145.0,21695238.0,2.0971614791167865,1.2205373769619943,2.555424616559456,27.520747206411585
2021-02-02,791385.0,20242.0,21765562.0,2.1053072625698324,0.8145783453045841,2.5577942467951758,27.503126796691877
2021-02-03,794681.0,20361.0,21837984.0,2.114075552008513,0.8768289438680466,2.5621601623796213,27.480188905988694
2021-02-04,798650.0,20486.0,21947836.0,2.12463421122639,1.0558659217877242,2.565078570087022,27.48116947348651
2021-02-05,802904.0,20607.0,22072745.0,2.135951050811386,1.1316839584996075,2.566558393033289,27.491138417544313
2021-02-06,806010.0,20700.0,22196761.0,2.144213886671987,0.8262835860600948,2.568206349797149,27.539064031463628
2021-02-07,808973.0,20760.0,22318959.0,2.152096302208034,0.788241553604685,2.5662166722498774,27.589250815540197
2021-02-08,812700.0,20830.0,22418263.0,2.1620111731843576,0.9914870976323709,2.5630614002707026,27.58491817398794
2021-02-09,815526.0,20914.0,22484611.0,2.1695291300877892,0.75179569034316,2.5644798571719356,27.570685667900225
2021-02-10,818967.0,21007.0,22557097.0,2.178683160415004,0.9154030327214624,2.5650606190481424,27.54335278466654
2021-02-11,822038.0,21089.0,22671229.0,2.186852886405959,0.8169725990955001,2.5654531785635215,27.57929560433946
2021-02-12,824754.0,21168.0,22800850.0,2.1940782122905027,0.7225325884543832,2.5665834903498497,27.645637365808472
2021-02-13,828335.0,21238.0,22922404.0,2.2036046820963024,0.9526469805799742,2.563938503141845,27.672866654191843
2021-02-14,830352.0,21261.0,23040160.0,2.2089704708699123,0.5365788773609825,2.5604803745881264,27.747461317609883
2021-02-15,832058.0,21298.0,23138775.0,2.213508911944666,0.4538441074753763,2.559677330186117,27.809089029851286
2021-02-16,836455.0,21395.0,23209222.0,2.2252061718542167,1.1697259909550617,2.5578184122277947,27.74712566725048
2021-02-17,838998.0,21439.0,23277743.0,2.2319712689545095,0.6765097100292827,2.555310024576936,27.7446942662557
2021-02-18,842393.0,21509.0,23366022.0,2.241002926310189,0.9031657355679457,2.553321312024198,27.737673508683002
2021-02-19,845454.0,21581.0,23486748.0,2.249146049481245,0.8143123171056033,2.5525930446836846,27.780042438737055
2021-02-20,848060.0,21631.0,23616086.0,2.2560787443469006,0.693269486565562,2.55064500153291,27.84718769898356
2021-02-21,850617.0,21675.0,23728396.0,2.2628810853950516,0.6802341048151028,2.548150342633641,27.895511140736666
2021-02-22,853901.0,21720.0,23823141.0,2.2716174514498535,0.8736366054801881,2.5436203962754464,27.899183863234732
2021-02-23,857206.0,21761.0,23892820.0,2.280409683426443,0.8792231976589626,2.538596323404176,27.872903362785607
2021-02-24,860200.0,21810.0,23961860.0,2.2883745677041767,0.7964884277733564,2.5354568704952336,27.85614973262032
